day,time,humidity,pressure,temperature,weather_description,wind_direction,wind_speed
139,02:00:00,75.0,1018.0,279.34,sky is clear,0.0,0.0
139,03:00:00,75.0,1018.0,277.87,sky is clear,0.0,0.0
139,04:00:00,80.0,1018.0,277.35,sky is clear,250.0,1.0
139,05:00:00,86.0,1019.0,276.72,sky is clear,0.0,0.0
139,06:00:00,93.0,1018.0,275.91,mist,0.0,0.0
139,07:00:00,,1018.0,275.43,mist,0.0,0.0
139,08:00:00,86.0,1019.0,275.29,mist,0.0,0.0
139,09:00:00,86.0,1018.0,274.33,sky is clear,0.0,0.0
139,10:00:00,,1018.0,273.24,sky is clear,0.0,0.0
139,11:00:00,86.0,1019.0,273.87,sky is clear,0.0,0.0
139,12:00:00,43.0,1019.0,273.9,sky is clear,0.0,0.0
139,13:00:00,,1020.0,273.93,mist,0.0,0.0
139,14:00:00,93.0,1020.0,277.94,sky is clear,0.0,0.0
139,15:00:00,70.0,1020.0,282.97,sky is clear,0.0,0.0
139,16:00:00,50.0,1020.0,285.62,sky is clear,0.0,0.0
139,17:00:00,44.0,1019.0,287.2,sky is clear,280.0,2.0
139,18:00:00,38.0,1018.0,288.52,few clouds,180.0,1.0
139,19:00:00,,1017.0,288.81,broken clouds,0.0,3.0
139,20:00:00,29.0,1016.0,288.98,scattered clouds,0.0,2.0
139,21:00:00,29.0,1016.0,289.15,scattered clouds,250.0,4.0
139,22:00:00,29.0,1016.0,288.58,scattered clouds,260.0,3.0
139,23:00:00,33.0,1016.0,287.26,broken clouds,270.0,3.0
140,00:00:00,37.0,1016.0,285.15,scattered clouds,290.0,2.0
140,01:00:00,46.0,1016.0,282.91,light rain,280.0,3.0
140,02:00:00,66.0,1017.0,281.32,overcast clouds,0.0,3.0
140,03:00:00,61.0,1018.0,280.53,light rain,360.0,4.0
140,04:00:00,65.0,1018.0,280.1,broken clouds,330.0,1.0
140,05:00:00,65.0,1017.0,279.43,broken clouds,0.0,0.0
140,06:00:00,62.0,1016.0,278.81,broken clouds,165.0,1.0
140,07:00:00,60.0,1016.0,278.19,broken clouds,330.0,2.0
140,08:00:00,60.0,1016.0,277.96,overcast clouds,320.0,3.0
140,09:00:00,62.0,1015.0,277.485,overcast clouds,320.0,2.0
140,10:00:00,64.0,1015.0,277.01,overcast clouds,320.0,2.0
140,11:00:00,69.0,1016.0,276.55,overcast clouds,310.0,4.0
140,12:00:00,69.0,1016.0,276.03,broken clouds,310.0,4.0
140,13:00:00,69.0,1016.0,275.51,broken clouds,310.0,4.0
140,14:00:00,64.0,1017.0,275.57,scattered clouds,310.0,6.0
140,15:00:00,54.0,1017.0,276.48,scattered clouds,330.0,5.0
140,16:00:00,44.0,1017.0,277.39,few clouds,350.0,5.0
140,17:00:00,38.0,1017.0,278.24,broken clouds,330.0,8.0
140,18:00:00,24.0,1016.0,278.58,scattered clouds,290.0,8.0
140,19:00:00,26.0,1016.0,278.77,scattered clouds,320.0,8.0
140,20:00:00,27.0,1016.0,277.84,scattered clouds,300.0,9.0
140,21:00:00,29.0,1016.0,277.0,broken clouds,300.0,5.0
140,22:00:00,27.0,1017.0,276.21,overcast clouds,290.0,6.0
140,23:00:00,32.0,1018.0,275.6,sky is clear,320.0,5.0
141,00:00:00,34.0,1018.0,274.7,sky is clear,320.0,3.0
141,01:00:00,34.0,1019.0,274.04,sky is clear,300.0,4.0
141,02:00:00,43.0,1020.0,273.57,sky is clear,300.0,4.0
141,03:00:00,47.0,1021.0,272.71,sky is clear,310.0,4.0
141,04:00:00,58.0,1021.0,271.97,sky is clear,310.0,2.0
141,05:00:00,58.0,1021.0,271.63,sky is clear,290.0,3.0
141,06:00:00,63.0,1022.0,271.12,sky is clear,270.0,2.0
141,07:00:00,63.0,1022.0,270.96,sky is clear,290.0,2.0
141,08:00:00,58.0,1022.0,270.55,sky is clear,270.0,1.0
141,09:00:00,63.0,1022.0,269.94,sky is clear,270.0,1.0
141,10:00:00,63.0,1022.0,269.86,sky is clear,260.0,1.0
141,11:00:00,68.0,1023.0,268.97,sky is clear,330.0,1.0
141,12:00:00,68.0,1024.0,268.23,sky is clear,230.0,2.0
141,13:00:00,68.0,1024.0,269.03,sky is clear,0.0,0.0
141,14:00:00,50.0,1025.0,271.85,sky is clear,0.0,0.0
141,15:00:00,37.0,1026.0,273.68,sky is clear,280.0,4.0
141,16:00:00,27.0,1026.0,275.44,sky is clear,320.0,6.0
141,17:00:00,25.0,1026.0,277.2,sky is clear,0.0,3.0
141,18:00:00,21.0,1025.0,278.3,sky is clear,0.0,3.0
141,19:00:00,19.0,1024.0,279.34,sky is clear,330.0,3.0
141,20:00:00,22.0,1023.0,280.14,sky is clear,310.0,4.0
141,21:00:00,22.0,1023.0,280.24,sky is clear,330.0,5.0
141,22:00:00,24.0,1023.0,280.32,sky is clear,270.0,3.0
141,23:00:00,28.0,1024.0,279.37,sky is clear,290.0,4.0
142,00:00:00,35.0,1024.0,276.93,sky is clear,330.0,1.0
142,01:00:00,44.0,1024.0,275.61,sky is clear,0.0,0.0
142,02:00:00,55.0,1025.0,274.05,sky is clear,0.0,0.0
142,03:00:00,55.0,1025.0,273.25,sky is clear,0.0,0.0
142,04:00:00,74.0,1025.0,272.63,sky is clear,0.0,0.0
142,05:00:00,,1025.0,272.66,sky is clear,0.0,0.0
142,06:00:00,68.0,1026.0,271.9,sky is clear,0.0,0.0
142,07:00:00,74.0,1026.0,271.7,sky is clear,0.0,0.0
142,08:00:00,79.0,1026.0,271.74,sky is clear,0.0,0.0
142,09:00:00,82.0,1026.0,271.065,sky is clear,0.0,0.0
142,10:00:00,86.0,1026.0,270.39,sky is clear,0.0,0.0
142,11:00:00,86.0,1026.0,270.33,sky is clear,0.0,0.0
142,12:00:00,85.0,1027.0,270.03,sky is clear,0.0,0.0
142,13:00:00,86.0,1027.0,271.59,sky is clear,0.0,0.0
142,14:00:00,,1027.0,275.52,sky is clear,0.0,0.0
142,15:00:00,19.0,1027.0,279.03,sky is clear,125.0,1.0
142,16:00:00,39.0,1028.0,282.54,sky is clear,250.0,3.0
142,17:00:00,32.0,1027.0,284.7,sky is clear,240.0,2.0
142,18:00:00,30.0,1026.0,285.765,sky is clear,190.0,2.0
142,19:00:00,28.0,1025.0,286.83,sky is clear,140.0,2.0
142,20:00:00,28.0,1024.0,287.36,sky is clear,180.0,7.0
142,21:00:00,28.0,1023.0,287.165,sky is clear,170.0,6.0
142,22:00:00,28.0,1022.0,286.97,sky is clear,160.0,5.0
142,23:00:00,30.0,1022.0,285.5,sky is clear,150.0,6.0
143,00:00:00,33.0,1022.0,284.395,sky is clear,155.0,5.0
143,01:00:00,37.0,1022.0,283.29,sky is clear,160.0,4.0
143,02:00:00,37.0,1021.0,282.72,overcast clouds,150.0,5.0
143,03:00:00,39.0,1022.0,282.41,overcast clouds,170.0,4.0
143,04:00:00,39.0,1021.0,281.88,scattered clouds,170.0,3.0
143,05:00:00,51.0,1029.0,278.2525,few clouds,246.0,3.0
143,06:00:00,41.0,1019.0,281.806666667,scattered clouds,170.0,3.0
143,07:00:00,42.0,1018.0,281.77,scattered clouds,170.0,4.0
143,08:00:00,46.0,1017.0,281.77,moderate rain,180.0,6.0
143,09:00:00,69.0,1017.0,279.85,overcast clouds,90.0,3.0
143,10:00:00,93.0,1018.0,277.93,mist,0.0,0.0
143,11:00:00,87.0,1019.0,277.87,moderate rain,320.0,3.0
143,12:00:00,90.0,1018.0,277.91,overcast clouds,160.0,1.0
143,13:00:00,93.0,1018.0,277.95,fog,0.0,0.0
143,14:00:00,93.0,1018.0,278.61,mist,0.0,0.0
143,15:00:00,93.0,1018.0,279.41,overcast clouds,120.0,0.0
143,16:00:00,93.0,1018.0,280.21,mist,240.0,1.0
143,17:00:00,81.0,1018.0,282.53,mist,280.0,5.0
143,18:00:00,67.0,1017.0,284.21,scattered clouds,280.0,5.0
143,19:00:00,54.0,1017.0,285.89,sky is clear,280.0,6.0
143,20:00:00,35.0,1017.0,286.6,sky is clear,270.0,6.0
143,21:00:00,35.0,1017.0,285.98,sky is clear,280.0,6.0
143,22:00:00,35.0,1018.0,285.36,sky is clear,290.0,6.0
143,23:00:00,32.0,1018.0,283.7,sky is clear,300.0,4.0
144,00:00:00,31.0,1019.0,282.34,sky is clear,295.0,4.0
144,01:00:00,31.0,1020.0,280.98,sky is clear,290.0,4.0
144,02:00:00,31.0,1020.0,279.94,sky is clear,290.0,4.0
144,03:00:00,34.0,1021.0,279.045,sky is clear,290.0,3.0
144,04:00:00,38.0,1022.0,278.15,sky is clear,290.0,3.0
144,05:00:00,41.0,1021.0,277.11,sky is clear,280.0,1.0
144,06:00:00,42.0,1021.0,276.445,sky is clear,300.0,2.0
144,07:00:00,44.0,1022.0,275.78,sky is clear,320.0,3.0
144,08:00:00,44.0,1022.0,275.32,sky is clear,320.0,3.0
144,09:00:00,47.0,1021.0,274.4,sky is clear,160.0,1.0
144,10:00:00,50.0,1021.0,273.48,sky is clear,0.0,0.0
144,11:00:00,50.0,1021.0,272.96,sky is clear,0.0,0.0
144,12:00:00,63.0,1022.0,272.59,sky is clear,240.0,1.0
144,13:00:00,50.0,1023.0,273.86,sky is clear,240.0,1.0
144,14:00:00,44.0,1023.0,275.9,sky is clear,310.0,3.0
144,15:00:00,36.0,1022.0,277.77,sky is clear,306.0,4.0
144,16:00:00,38.0,1028.0,280.371,sky is clear,184.0,4.0
144,17:00:00,22.0,1022.0,281.51,sky is clear,300.0,6.0
144,18:00:00,18.0,1022.0,282.26,sky is clear,340.0,4.0
144,19:00:00,24.0,1021.0,282.77,sky is clear,320.0,5.0
144,20:00:00,,,282.63,broken clouds,315.0,1.0
144,21:00:00,,,281.8,broken clouds,316.0,0.0
144,22:00:00,28.0,1022.0,281.43,overcast clouds,330.0,4.0
144,23:00:00,22.0,1021.0,279.85,light rain,340.0,3.0
145,00:00:00,22.0,1019.0,279.06,sky is clear,350.0,2.0
145,01:00:00,26.0,1020.0,277.94,few clouds,320.0,2.0
145,02:00:00,28.0,1021.0,277.62,sky is clear,300.0,1.0
145,03:00:00,30.0,1021.0,277.38,sky is clear,300.0,3.0
145,04:00:00,32.0,1021.0,276.85,few clouds,310.0,4.0
145,05:00:00,35.0,1020.0,276.67,broken clouds,310.0,4.0
145,06:00:00,,,276.14,scattered clouds,271.0,0.0
145,07:00:00,44.0,1020.0,275.76,scattered clouds,0.0,0.0
145,08:00:00,40.0,1020.0,275.14,few clouds,330.0,1.0
145,09:00:00,51.0,1020.0,274.57,scattered clouds,320.0,2.0
145,10:00:00,51.0,1019.0,274.23,broken clouds,350.0,3.0
145,11:00:00,,,273.14,sky is clear,356.0,0.0
145,12:00:00,50.0,1021.0,272.62,sky is clear,0.0,0.0
145,13:00:00,,1022.0,273.38,sky is clear,360.0,1.0
145,14:00:00,47.0,1022.0,277.29,sky is clear,0.0,0.0
145,15:00:00,33.0,1022.0,280.28,sky is clear,50.0,2.0
145,16:00:00,25.0,1021.0,283.56,sky is clear,50.0,2.0
145,17:00:00,22.0,1021.0,285.94,sky is clear,0.0,1.0
145,18:00:00,18.0,1019.0,288.33,sky is clear,0.0,3.0
145,19:00:00,17.0,1018.0,290.1,sky is clear,110.0,2.0
145,20:00:00,20.0,1018.0,290.62,sky is clear,140.0,2.0
145,21:00:00,18.0,1016.0,290.58,sky is clear,140.0,4.0
145,22:00:00,21.0,1016.0,289.88,sky is clear,120.0,2.0
145,23:00:00,23.0,1015.0,289.11,few clouds,130.0,3.0
146,00:00:00,23.0,1015.0,288.5,light rain,100.0,2.0
146,01:00:00,26.0,1016.0,287.88,overcast clouds,120.0,2.0
146,02:00:00,29.0,1017.0,287.34,light rain,110.0,1.0
146,03:00:00,38.0,1018.0,286.26,moderate rain,100.0,1.0
146,04:00:00,41.0,1017.0,285.02,mist,70.0,4.0
146,05:00:00,81.0,1019.0,282.27,mist,20.0,3.0
146,06:00:00,87.0,1019.0,280.6,light rain,70.0,6.0
146,07:00:00,93.0,1020.0,280.07,moderate rain,20.0,4.0
146,08:00:00,93.0,1019.0,279.65,light rain,60.0,5.0
146,09:00:00,93.0,1018.0,279.6,light rain,80.0,5.0
146,10:00:00,93.0,1017.0,279.49,moderate rain,90.0,2.0
146,11:00:00,93.0,1019.0,279.54,light intensity drizzle,50.0,5.0
146,12:00:00,87.0,1020.0,279.26,light intensity drizzle,70.0,4.0
146,13:00:00,93.0,1020.0,279.05,mist,70.0,4.0
146,14:00:00,87.0,1021.0,278.92,mist,70.0,4.0
146,15:00:00,87.0,1021.0,278.66,mist,80.0,6.0
146,16:00:00,87.0,1021.0,278.53,mist,80.0,5.0
146,17:00:00,93.0,1021.0,278.53,light intensity drizzle,60.0,4.0
146,18:00:00,93.0,1020.0,278.62,light intensity drizzle,60.0,4.0
146,19:00:00,,,278.76,overcast clouds,66.0,1.0
146,20:00:00,87.0,1019.0,279.09,mist,80.0,4.0
146,21:00:00,100.0,1018.0,278.96,light intensity drizzle,80.0,3.0
146,22:00:00,93.0,1018.0,278.41,light intensity drizzle,80.0,4.0
146,23:00:00,93.0,1018.0,278.66,light rain,70.0,3.0
147,00:00:00,93.0,1019.0,278.53,light rain,40.0,2.0
147,01:00:00,100.0,1019.0,278.62,light intensity drizzle,80.0,3.0
147,02:00:00,93.0,1017.0,278.32,light intensity drizzle,80.0,4.0
147,03:00:00,93.0,1019.0,278.44,light rain,0.0,0.0
147,04:00:00,93.0,1018.0,278.44,light intensity drizzle,50.0,3.0
147,05:00:00,87.0,1017.0,278.47,moderate rain,80.0,4.0
147,06:00:00,93.0,1016.0,278.42,heavy intensity rain,60.0,3.0
147,07:00:00,93.0,1015.0,278.42,moderate rain,40.0,5.0
147,08:00:00,93.0,1014.0,278.42,moderate rain,60.0,4.0
147,09:00:00,93.0,1014.0,278.52,light rain,70.0,5.0
147,10:00:00,93.0,1013.0,278.76,heavy intensity rain,50.0,2.0
147,11:00:00,93.0,1014.0,279.0,moderate rain,0.0,0.0
147,12:00:00,100.0,1015.0,279.14,light intensity drizzle,0.0,0.0
147,13:00:00,100.0,1014.0,279.18,light intensity drizzle,30.0,2.0
147,14:00:00,93.0,1015.0,279.49,light intensity drizzle,0.0,0.0
147,15:00:00,93.0,1014.0,280.22,mist,40.0,1.0
147,16:00:00,93.0,1014.0,280.71,mist,0.0,0.0
147,17:00:00,93.0,1014.0,281.63,mist,10.0,1.0
147,18:00:00,87.0,1014.0,282.16,mist,0.0,0.0
147,19:00:00,93.0,1013.0,282.73,mist,0.0,0.0
147,20:00:00,87.0,1013.0,283.33,mist,0.0,0.0
147,21:00:00,81.0,1013.0,283.78,mist,0.0,0.0
147,22:00:00,81.0,1012.0,283.79,mist,0.0,0.0
147,23:00:00,87.0,1011.0,283.48,mist,0.0,0.0
148,00:00:00,87.0,1012.0,283.1,overcast clouds,150.0,1.0
148,01:00:00,93.0,1012.0,282.67,mist,0.0,0.0
148,02:00:00,87.0,1013.0,282.58,mist,0.0,0.0
148,03:00:00,87.0,1013.0,282.76,mist,0.0,0.0
148,04:00:00,93.0,1014.0,282.21,mist,0.0,0.0
148,05:00:00,93.0,1013.0,281.65,mist,280.0,1.0
148,06:00:00,93.0,1013.0,281.22,mist,0.0,0.0
148,07:00:00,93.0,1014.0,280.83,fog,330.0,1.0
148,08:00:00,93.0,1014.0,280.56,fog,0.0,0.0
148,09:00:00,93.0,1014.0,280.05,fog,310.0,1.0
148,10:00:00,93.0,1014.0,278.98,fog,0.0,0.0
148,11:00:00,87.0,1015.0,278.06,fog,0.0,0.0
148,12:00:00,100.0,1015.0,276.86,fog,0.0,0.0
148,13:00:00,100.0,1016.0,277.64,fog,0.0,0.0
148,14:00:00,82.0,1023.0,279.068,scattered clouds,41.0,2.0
148,15:00:00,66.0,1016.0,282.286666667,sky is clear,193.0,1.0
148,16:00:00,50.0,1017.0,284.61,sky is clear,290.0,2.0
148,17:00:00,37.0,1017.0,286.31,sky is clear,330.0,2.0
148,18:00:00,38.0,1017.0,288.66,sky is clear,320.0,3.0
148,19:00:00,48.0,1021.0,285.9415,scattered clouds,212.0,4.0
148,20:00:00,29.0,1015.0,289.9,sky is clear,330.0,3.0
148,21:00:00,27.0,1015.0,290.05,sky is clear,360.0,3.0
148,22:00:00,27.0,1015.0,289.56,sky is clear,330.0,3.0
148,23:00:00,29.0,1016.0,287.88,sky is clear,340.0,1.0
149,00:00:00,32.0,1016.0,285.02,sky is clear,0.0,0.0
149,01:00:00,57.0,1016.0,282.81,sky is clear,260.0,1.0
149,02:00:00,,1017.0,281.74,sky is clear,0.0,0.0
149,03:00:00,70.0,1016.0,279.66,sky is clear,0.0,0.0
149,04:00:00,75.0,1016.0,278.63,sky is clear,0.0,0.0
149,05:00:00,93.0,1015.0,277.72,sky is clear,0.0,0.0
149,06:00:00,86.0,1015.0,277.7,sky is clear,0.0,0.0
149,07:00:00,93.0,1014.0,278.14,sky is clear,0.0,0.0
149,08:00:00,86.0,1014.0,278.34,sky is clear,0.0,0.0
149,09:00:00,75.0,1014.0,279.07,sky is clear,30.0,2.0
149,10:00:00,86.0,1014.0,279.13,sky is clear,40.0,2.0
149,11:00:00,75.0,1014.0,279.81,sky is clear,60.0,2.0
149,12:00:00,,1014.0,280.4,broken clouds,50.0,4.0
149,13:00:00,24.0,1015.0,280.795,broken clouds,55.0,4.0
149,14:00:00,49.0,1016.0,281.19,overcast clouds,60.0,4.0
149,15:00:00,45.0,1017.0,281.44,light rain,80.0,4.0
149,16:00:00,45.0,1017.0,281.35,overcast clouds,90.0,4.0
149,17:00:00,49.0,1015.0,281.48,broken clouds,40.0,4.0
149,18:00:00,45.0,1015.0,282.05,overcast clouds,60.0,7.0
149,19:00:00,45.0,1014.0,282.38,overcast clouds,70.0,7.0
149,20:00:00,49.0,1013.0,282.52,overcast clouds,60.0,6.0
149,21:00:00,46.0,1013.0,282.66,overcast clouds,70.0,7.0
149,22:00:00,53.0,1012.0,282.41,overcast clouds,80.0,5.0
149,23:00:00,57.0,1012.0,281.65,overcast clouds,80.0,4.0
150,00:00:00,70.0,1012.0,280.65,overcast clouds,100.0,5.0
150,01:00:00,70.0,1013.0,280.17,overcast clouds,80.0,6.0
150,02:00:00,81.0,1012.0,279.56,mist,80.0,4.0
150,03:00:00,87.0,1011.0,278.84,drizzle,80.0,6.0
150,04:00:00,87.0,1012.0,278.24,light intensity drizzle,80.0,4.0
150,05:00:00,87.0,1011.0,277.9,light rain,80.0,4.0
150,06:00:00,86.0,1010.0,277.35,light rain,90.0,8.0
150,07:00:00,89.0,1008.0,277.07,overcast clouds,80.0,7.0
150,08:00:00,93.0,1006.0,276.79,moderate rain,70.0,6.0
150,09:00:00,93.0,1006.0,276.63,light rain,80.0,6.0
150,10:00:00,93.0,1005.0,276.58,light rain,70.0,7.0
150,11:00:00,93.0,1005.0,276.42,heavy intensity rain,70.0,5.0
150,12:00:00,93.0,1004.0,276.39,light rain,70.0,5.0
150,13:00:00,93.0,1002.0,276.48,mist,70.0,5.0
150,14:00:00,93.0,1003.0,277.01,mist,90.0,3.0
150,15:00:00,93.0,1003.0,277.29,mist,80.0,3.0
150,16:00:00,87.0,1002.0,277.81,moderate rain,90.0,3.0
150,17:00:00,93.0,1003.0,278.28,fog,70.0,3.0
150,18:00:00,93.0,1003.0,279.47,mist,120.0,2.0
150,19:00:00,93.0,1003.0,280.49,mist,80.0,2.0
150,20:00:00,87.0,1002.0,281.73,mist,30.0,2.0
150,21:00:00,81.0,1002.0,282.81,broken clouds,80.0,1.0
150,22:00:00,81.0,1002.0,283.61,broken clouds,0.0,0.0
150,23:00:00,58.0,1004.0,283.06,overcast clouds,250.0,4.0
151,00:00:00,66.0,1005.0,281.27,few clouds,240.0,4.0
151,01:00:00,65.0,1007.0,280.66,sky is clear,240.0,4.0
151,02:00:00,61.0,1007.0,280.23,overcast clouds,240.0,3.0
151,03:00:00,61.0,1008.0,280.19,overcast clouds,240.0,3.0
151,04:00:00,65.0,1009.0,280.08,overcast clouds,260.0,3.0
151,05:00:00,65.0,1009.0,279.61,overcast clouds,270.0,4.0
151,06:00:00,65.0,1009.0,279.4,overcast clouds,270.0,5.0
151,07:00:00,,1010.0,279.3,overcast clouds,240.0,3.0
151,08:00:00,70.0,1009.0,279.14,overcast clouds,240.0,3.0
151,09:00:00,70.0,1010.0,278.93,overcast clouds,260.0,3.0
151,10:00:00,70.0,1011.0,278.67,overcast clouds,270.0,4.0
151,11:00:00,,1011.0,278.77,overcast clouds,270.0,3.0
151,12:00:00,,1011.0,278.34,overcast clouds,270.0,3.0
151,13:00:00,,1011.0,278.34,overcast clouds,280.0,3.0
151,14:00:00,36.0,1019.0,278.7025,scattered clouds,283.0,3.0
151,15:00:00,25.0,1017.0,279.758,broken clouds,283.0,3.0
151,16:00:00,70.0,1027.0,280.005,sky is clear,287.0,4.0
151,17:00:00,67.0,1027.0,280.945,sky is clear,288.0,4.0
151,18:00:00,50.0,1015.0,284.44625,sky is clear,259.0,3.0
151,19:00:00,43.0,1011.0,286.24,sky is clear,250.0,3.0
151,20:00:00,,1010.0,287.74,sky is clear,280.0,5.0
151,21:00:00,29.0,1010.0,288.16,sky is clear,250.0,4.0
151,22:00:00,31.0,1009.0,287.54,sky is clear,260.0,3.0
151,23:00:00,35.0,1010.0,286.5,sky is clear,260.0,5.0
152,00:00:00,37.0,1011.0,285.14,sky is clear,270.0,4.0
152,01:00:00,,1011.0,284.23,few clouds,260.0,2.0
152,02:00:00,,1011.0,284.09,overcast clouds,250.0,2.0
152,03:00:00,,1011.0,283.77,overcast clouds,250.0,3.0
152,04:00:00,,1011.0,282.95,scattered clouds,240.0,2.0
152,05:00:00,61.0,1012.0,281.65,scattered clouds,310.0,7.0
152,06:00:00,61.0,1012.0,280.95,sky is clear,290.0,4.0
152,07:00:00,56.0,1012.0,279.96,sky is clear,280.0,2.0
152,08:00:00,70.0,1012.0,278.68,few clouds,300.0,4.0
152,09:00:00,,1012.0,277.38,sky is clear,290.0,5.0
152,10:00:00,,1012.0,276.53,sky is clear,280.0,3.0
152,11:00:00,74.0,1012.0,275.76,sky is clear,250.0,2.0
152,12:00:00,74.0,1012.0,275.3,sky is clear,230.0,2.0
152,13:00:00,74.0,1013.0,276.31,sky is clear,230.0,3.0
152,14:00:00,65.0,1013.0,277.91,sky is clear,270.0,4.0
152,15:00:00,60.0,1013.0,278.555,scattered clouds,280.0,4.0
152,16:00:00,56.0,1013.0,279.2,overcast clouds,290.0,5.0
152,17:00:00,52.0,1014.0,280.17,broken clouds,290.0,6.0
152,18:00:00,49.0,1014.0,280.69,overcast clouds,280.0,6.0
152,19:00:00,45.0,1013.0,280.8,scattered clouds,300.0,7.0
152,20:00:00,45.0,1014.0,280.75,broken clouds,280.0,8.0
152,21:00:00,45.0,1014.0,279.77,overcast clouds,310.0,6.0
152,22:00:00,45.0,1015.0,278.91,overcast clouds,300.0,5.0
152,23:00:00,48.0,1015.0,277.86,overcast clouds,300.0,4.0
153,00:00:00,56.0,1015.0,277.34,overcast clouds,290.0,5.0
153,01:00:00,55.0,1016.0,276.77,overcast clouds,310.0,4.0
153,02:00:00,55.0,1016.0,276.44,overcast clouds,330.0,4.0
153,03:00:00,59.0,1016.0,276.2,overcast clouds,310.0,5.0
153,04:00:00,64.0,1016.0,276.0,overcast clouds,320.0,4.0
153,05:00:00,59.0,1016.0,275.67,overcast clouds,330.0,5.0
153,06:00:00,59.0,1015.0,275.36,overcast clouds,330.0,3.0
153,07:00:00,59.0,1016.0,275.1,overcast clouds,300.0,3.0
153,08:00:00,59.0,1015.0,275.2,overcast clouds,280.0,3.0
153,09:00:00,59.0,1015.0,275.15,overcast clouds,300.0,3.0
153,10:00:00,59.0,1015.0,275.15,overcast clouds,290.0,2.0
153,11:00:00,64.0,1015.0,275.15,overcast clouds,300.0,3.0
153,12:00:00,64.0,1015.0,275.13,overcast clouds,290.0,3.0
153,13:00:00,59.0,1016.0,275.34,overcast clouds,300.0,4.0
153,14:00:00,64.0,1016.0,276.13,overcast clouds,300.0,3.0
153,15:00:00,62.0,1016.0,276.675,overcast clouds,290.0,3.0
153,16:00:00,60.0,1017.0,277.22,overcast clouds,280.0,4.0
153,17:00:00,60.0,1016.0,277.68,overcast clouds,320.0,4.0
153,18:00:00,56.0,1016.0,278.16,overcast clouds,290.0,4.0
153,19:00:00,56.0,1015.0,278.15,overcast clouds,300.0,5.0
153,20:00:00,52.0,1015.0,278.21,overcast clouds,290.0,6.0
153,21:00:00,56.0,1015.0,278.15,overcast clouds,280.0,4.0
153,22:00:00,56.0,1015.0,277.54,overcast clouds,310.0,4.0
153,23:00:00,56.0,1015.0,277.29,overcast clouds,290.0,5.0
154,00:00:00,60.0,1016.0,277.05,overcast clouds,290.0,2.0
154,01:00:00,60.0,1016.0,276.77,overcast clouds,280.0,2.0
154,02:00:00,60.0,1016.0,276.67,overcast clouds,290.0,3.0
154,03:00:00,64.0,1016.0,276.39,overcast clouds,300.0,3.0
154,04:00:00,69.0,1016.0,275.91,overcast clouds,300.0,4.0
154,05:00:00,69.0,1016.0,275.88,heavy snow,310.0,2.0
154,06:00:00,71.0,1016.0,275.595,overcast clouds,300.0,3.0
154,07:00:00,74.0,1016.0,275.31,light rain,290.0,3.0
154,08:00:00,74.0,1015.0,275.02,heavy snow,300.0,4.0
154,09:00:00,77.0,1015.0,274.64,broken clouds,290.0,3.0
154,10:00:00,80.0,1015.0,274.26,broken clouds,280.0,2.0
154,11:00:00,80.0,1015.0,274.36,overcast clouds,300.0,3.0
154,12:00:00,74.0,1015.0,274.19,overcast clouds,300.0,4.0
154,13:00:00,74.0,1015.0,274.34,overcast clouds,280.0,4.0
154,14:00:00,74.0,1016.0,274.9,overcast clouds,300.0,3.0
154,15:00:00,74.0,1016.0,275.3,overcast clouds,300.0,3.0
154,16:00:00,69.0,1016.0,276.05,overcast clouds,310.0,5.0
154,17:00:00,64.0,1016.0,276.06,overcast clouds,330.0,6.0
154,18:00:00,60.0,1016.0,276.34,overcast clouds,310.0,4.0
154,19:00:00,59.0,1015.0,276.25,overcast clouds,320.0,4.0
154,20:00:00,59.0,1015.0,276.15,overcast clouds,310.0,6.0
154,21:00:00,59.0,1015.0,275.87,overcast clouds,290.0,2.0
154,22:00:00,59.0,1015.0,276.01,overcast clouds,310.0,4.0
154,23:00:00,59.0,1016.0,275.6,overcast clouds,290.0,4.0
155,00:00:00,59.0,1016.0,275.45,overcast clouds,310.0,4.0
155,01:00:00,59.0,1017.0,275.18,heavy snow,280.0,4.0
155,02:00:00,69.0,1017.0,275.02,overcast clouds,300.0,4.0
155,03:00:00,69.0,1017.0,274.81,heavy snow,330.0,3.0
155,04:00:00,64.0,1017.0,274.3,overcast clouds,330.0,3.0
155,05:00:00,64.0,1017.0,274.08,heavy snow,320.0,4.0
155,06:00:00,69.0,1017.0,273.44,heavy snow,330.0,4.0
155,07:00:00,64.0,1017.0,273.44,heavy snow,320.0,3.0
155,08:00:00,69.0,1017.0,273.32,heavy snow,330.0,3.0
155,09:00:00,34.0,1017.0,273.085,overcast clouds,330.0,3.0
155,10:00:00,,1017.0,272.85,heavy snow,330.0,4.0
155,11:00:00,63.0,1017.0,272.73,broken clouds,320.0,3.0
155,12:00:00,63.0,1017.0,272.605,broken clouds,315.0,3.0
155,13:00:00,63.0,1017.0,272.48,heavy snow,310.0,3.0
155,14:00:00,63.0,1018.0,272.43,heavy snow,330.0,5.0
155,15:00:00,31.0,1018.0,273.105,overcast clouds,320.0,5.0
155,16:00:00,,1018.0,273.78,heavy snow,310.0,5.0
155,17:00:00,59.0,1018.0,274.44,overcast clouds,300.0,4.0
155,18:00:00,51.0,1017.0,275.41,broken clouds,315.0,5.0
155,19:00:00,44.0,1017.0,276.38,broken clouds,330.0,7.0
